time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2026-01-27T21:45:02.134709+05:30,0,0.0,0,0,0,5.1,24.2
2026-01-27T21:45:13.018783+05:30,0,0.0,0,0,0,4.9,24.2
2026-01-27T21:45:21.994554+05:30,0,0.0,0,0,0,3.0,24.6
2026-01-27T21:50:19.564088+05:30,0,0.0,0,0,0,3.0,30.3
2026-01-27T21:50:28.594597+05:30,0,0.0,0,0,0,5.3,29.1
2026-01-27T21:50:37.180952+05:30,0,0.0,0,0,0,4.3,30.3
2026-01-27T21:50:45.788651+05:30,0,0.0,0,0,0,4.8,28.9
2026-01-27T21:50:54.589085+05:30,0,0.0,0,0,0,5.0,29.5
2026-01-27T21:51:03.805449+05:30,0,0.0,0,0,0,5.2,29.2
2026-01-27T21:51:39.655342+05:30,0,0.0,0,0,0,5.0,27.7
2026-01-27T21:51:48.243656+05:30,0,0.0,0,0,0,6.0,29.5
2026-01-27T21:51:57.258960+05:30,0,0.0,0,0,0,4.6,29.5
2026-01-27T21:52:06.268926+05:30,0,4.1,0,0,0,4.4,30.6
2026-01-27T21:52:15.081164+05:30,0,0.0,0,0,0,3.7,29.9
2026-01-27T21:52:24.088664+05:30,0,0.0,0,0,0,4.5,29.7
2026-01-27T21:52:32.683171+05:30,0,12.9,0,0,0,4.0,30.9
2026-01-27T21:52:41.692154+05:30,0,0.0,0,0,0,5.3,31.0
2026-01-27T21:52:50.505632+05:30,0,2.2,0,0,0,5.3,30.0
2026-01-27T21:52:59.738856+05:30,0,0.0,0,0,0,5.2,29.5
2026-01-27T21:53:08.529185+05:30,0,3.5,0,0,0,5.1,30.0
2026-01-27T21:53:17.539570+05:30,0,0.0,0,0,0,4.8,28.5
2026-01-27T21:53:26.142992+05:30,0,0.0,0,0,0,5.3,28.0
2026-01-27T21:53:37.411620+05:30,0,0.0,0,0,0,4.7,27.7
2026-01-27T21:53:47.442404+05:30,0,0.0,0,0,0,4.9,28.6
2026-01-27T21:53:57.893897+05:30,0,0.0,0,0,0,5.1,27.2
2026-01-27T21:54:06.295954+05:30,0,2.2,0,0,0,4.9,27.0
2026-01-27T21:54:14.678014+05:30,0,0.0,0,0,0,4.8,26.8
2026-01-27T21:54:23.072997+05:30,0,0.0,0,0,0,4.9,26.7
2026-01-27T21:54:31.472835+05:30,0,0.0,0,0,0,4.8,26.6
2026-01-27T21:54:39.873478+05:30,0,0.0,0,0,0,5.2,26.6
2026-01-27T21:54:52.578554+05:30,0,0.0,0,0,0,5.2,26.4
2026-01-27T21:55:03.872507+05:30,0,0.0,0,0,0,5.2,26.4
2026-01-27T21:55:12.636202+05:30,0,0.0,0,0,0,5.1,26.3
2026-01-27T21:55:22.669570+05:30,0,0.0,0,0,0,4.8,26.3
2026-01-27T21:55:31.080698+05:30,0,0.0,0,0,0,4.7,26.1
2026-01-27T21:55:40.900222+05:30,0,0.0,0,0,0,4.8,26.1
2026-01-27T21:55:49.708694+05:30,0,0.0,0,0,0,4.9,26.0
2026-01-27T21:55:59.126980+05:30,0,0.0,0,0,0,5.0,26.0
2026-01-27T21:56:08.135853+05:30,0,0.0,0,0,0,4.9,26.7
2026-01-27T21:56:17.158020+05:30,0,0.0,0,0,0,5.0,25.8
2026-01-27T21:56:26.368789+05:30,0,0.0,0,0,0,4.7,25.7
2026-01-27T21:56:35.809716+05:30,0,0.0,0,0,0,5.2,26.7
2026-01-27T21:56:44.594720+05:30,0,0.0,0,0,0,4.8,26.2
2026-01-27T21:56:53.601575+05:30,0,2.2,0,0,0,4.7,25.3
2026-01-27T21:57:02.826292+05:30,0,2.2,0,0,0,5.1,25.3
2026-01-27T21:57:11.828260+05:30,0,5.1,0,0,0,3.5,25.4
2026-01-27T21:57:21.445995+05:30,0,0.0,0,0,0,4.9,26.7
2026-01-27T21:57:30.120813+05:30,0,0.0,0,0,0,5.2,26.7
2026-01-27T21:57:39.267584+05:30,0,0.0,0,0,0,4.9,25.7
2026-01-27T21:57:48.282590+05:30,0,0.0,0,0,0,4.9,25.6
2026-01-27T21:57:57.285451+05:30,0,0.0,0,0,0,4.8,25.5
2026-01-27T21:58:06.510485+05:30,0,0.0,0,0,0,5.2,25.9
2026-01-27T21:58:16.128297+05:30,0,2.2,0,0,0,5.2,25.2
2026-01-27T21:58:25.349200+05:30,0,2.2,0,0,0,4.8,25.1
2026-01-27T21:58:34.361142+05:30,0,2.1,0,0,0,4.9,26.2
2026-01-27T21:58:43.390069+05:30,141,90.9,0,25,17,8.5,23.8
2026-01-27T21:58:51.969515+05:30,75,75.7,0,0,0,8.6,23.4
2026-01-27T21:59:00.589177+05:30,0,6.1,0,0,0,5.6,22.6
2026-01-27T21:59:09.402965+05:30,167,86.5,0,37,29,8.9,22.7
2026-01-27T21:59:18.613723+05:30,171,86.8,0,39,31,7.9,23.0
2026-01-27T21:59:27.822978+05:30,184,91.7,0,45,38,7.6,23.0
2026-01-27T21:59:37.448231+05:30,186,92.6,0,46,39,7.7,23.0
2026-01-27T21:59:46.037727+05:30,186,91.4,0,46,39,7.6,23.0
2026-01-27T21:59:55.049879+05:30,0,25.1,0,0,0,9.0,23.0
2026-01-27T22:00:04.061372+05:30,0,23.2,0,0,0,8.5,22.6
2026-01-27T22:00:13.278690+05:30,76,35.0,0,0,0,9.0,22.4
2026-01-27T22:00:23.522968+05:30,82,36.1,0,0,0,7.8,23.0
2026-01-27T22:00:32.545535+05:30,85,36.8,0,0,0,7.6,23.1
2026-01-27T22:00:41.751548+05:30,88,37.3,0,0,0,7.5,23.1
2026-01-27T22:00:50.371743+05:30,0,12.2,0,0,0,7.4,22.8
2026-01-27T22:00:58.945872+05:30,0,11.8,0,0,0,6.9,21.7
2026-01-27T22:01:08.366060+05:30,0,11.6,0,0,0,6.7,20.9
2026-01-27T22:01:17.376980+05:30,0,11.6,0,0,0,6.5,20.4
2026-01-27T22:01:28.440222+05:30,0,11.6,0,0,0,6.3,19.7
2026-01-27T22:01:37.896701+05:30,0,11.6,0,0,0,6.2,19.4
2026-01-27T22:01:46.667743+05:30,0,11.5,0,0,0,6.0,19.1
2026-01-27T22:01:56.285350+05:30,0,11.5,0,0,0,5.9,18.9
2026-01-27T22:02:04.898357+05:30,0,11.3,0,0,0,5.8,18.8
2026-01-27T22:02:13.705565+05:30,0,11.3,0,0,0,5.7,18.8
2026-01-27T22:02:22.509938+05:30,0,10.9,0,0,0,5.6,18.7
2026-01-27T22:02:31.524632+05:30,0,10.9,0,0,0,5.5,18.6
2026-01-27T22:02:40.732979+05:30,0,10.9,0,0,0,5.4,18.6
2026-01-27T22:23:09.754294+05:30,0,18.8,0,0,0,6.3,20.9
2026-01-27T22:23:19.779631+05:30,0,18.8,0,0,0,6.3,20.9
2026-01-27T22:23:29.106667+05:30,0,18.8,0,0,0,6.4,20.9
2026-01-27T22:23:37.927156+05:30,0,18.8,0,0,0,6.3,20.9
2026-01-27T22:23:46.513257+05:30,0,18.7,0,0,0,6.4,20.9
2026-01-27T22:23:55.935056+05:30,0,18.7,0,0,0,6.4,20.8
2026-01-27T22:24:04.943216+05:30,0,18.7,0,0,0,6.4,20.8
2026-01-27T22:24:14.148599+05:30,0,18.7,0,0,0,6.4,20.9
2026-01-27T22:24:22.788783+05:30,0,18.7,0,0,0,6.4,20.9
2026-01-27T22:24:31.982758+05:30,0,18.7,0,0,0,6.6,21.0
2026-01-27T22:24:40.995331+05:30,156,69.9,0,32,24,5.9,21.0
2026-01-27T22:24:49.994258+05:30,157,70.6,0,32,25,5.4,21.0
2026-01-27T22:24:58.819526+05:30,185,93.4,0,46,38,5.5,21.0
2026-01-27T22:25:07.196061+05:30,188,90.6,0,47,40,5.5,21.1
2026-01-27T22:25:15.815916+05:30,193,98.8,1,50,42,5.5,21.2
2026-01-27T22:25:26.458628+05:30,194,98.8,2,50,43,5.6,21.2
2026-01-27T22:25:37.096802+05:30,0,37.1,0,0,0,6.9,21.2
2026-01-27T22:25:46.067539+05:30,187,89.0,0,47,39,8.0,21.0
2026-01-27T22:25:55.009650+05:30,38,41.9,0,0,0,6.7,21.0
2026-01-27T22:26:03.829064+05:30,115,77.5,0,12,4,7.9,21.0
2026-01-27T22:26:14.078511+05:30,337,97.4,31,119,112,6.4,21.1
2026-01-27T22:26:23.071817+05:30,352,100.0,35,127,119,6.0,21.1
2026-01-27T22:26:32.287917+05:30,358,100.0,36,129,122,6.0,21.2
2026-01-27T22:26:41.497317+05:30,362,100.0,37,131,124,5.6,21.2
2026-01-27T22:26:50.322923+05:30,364,100.0,37,132,125,5.8,21.2
2026-01-27T22:26:59.116943+05:30,365,100.0,37,133,126,5.6,21.2
2026-01-27T22:27:08.128818+05:30,366,100.0,37,133,126,5.6,21.2
2026-01-27T22:27:16.741212+05:30,367,100.0,38,134,127,5.7,21.2
2026-01-27T22:27:25.758096+05:30,367,100.0,38,134,127,5.7,21.2
2026-01-27T22:27:38.856446+05:30,367,100.0,38,134,127,5.5,21.2
2026-01-27T22:27:47.874606+05:30,368,100.0,38,134,127,5.5,21.2
2026-01-27T22:27:56.471212+05:30,368,100.0,38,134,127,5.7,21.2
2026-01-27T22:28:05.048377+05:30,368,100.0,38,134,127,5.7,21.2
2026-01-27T22:28:14.497699+05:30,368,100.0,38,134,127,5.7,21.2
2026-01-27T22:28:23.296009+05:30,369,100.0,38,135,128,5.7,21.2
2026-01-27T22:28:31.699583+05:30,369,100.0,38,135,128,5.7,21.2
2026-01-27T22:28:40.461902+05:30,370,100.0,38,135,128,5.8,21.2
2026-01-27T22:28:48.959692+05:30,370,100.0,38,135,128,5.8,21.2
2026-01-27T22:28:57.703200+05:30,370,100.0,38,135,128,5.8,21.2
2026-01-27T22:29:06.710560+05:30,370,100.0,38,135,128,5.8,21.3
2026-01-27T22:29:15.208966+05:30,370,100.0,38,135,128,5.8,21.3
2026-01-27T22:29:23.498908+05:30,370,100.0,38,135,128,5.8,21.3
2026-01-27T22:29:31.904122+05:30,370,100.0,38,135,128,5.8,21.3
2026-01-27T22:29:43.986577+05:30,370,100.0,38,135,128,5.9,21.3
2026-01-27T22:29:52.383633+05:30,371,100.0,38,136,129,5.9,21.3
2026-01-27T22:30:00.772785+05:30,371,100.0,38,136,129,5.9,21.3
2026-01-27T22:30:09.384947+05:30,371,100.0,38,136,129,5.9,21.3
2026-01-27T22:30:17.788091+05:30,371,100.0,38,136,129,5.9,21.3
2026-01-27T22:30:26.177289+05:30,371,100.0,38,136,129,6.0,21.3
