time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2025-11-10T19:35:31.422952+05:30,0,0.0,0,0,0,5.4,27.2
2025-11-10T19:35:41.508701+05:30,0,0.0,0,0,0,5.3,26.4
2025-11-10T19:35:49.900790+05:30,0,0.0,0,0,0,5.4,26.8
2025-11-10T19:35:57.990827+05:30,0,0.0,0,0,0,5.2,27.6
2025-11-10T19:36:06.248571+05:30,0,0.0,0,0,0,5.3,27.6
2025-11-10T19:36:14.369058+05:30,0,0.0,0,0,0,5.3,26.4
2025-11-10T19:36:22.894194+05:30,0,0.0,0,0,0,5.3,26.4
2025-11-10T19:36:32.801406+05:30,0,0.0,0,0,0,5.5,26.4
2025-11-10T19:36:41.360843+05:30,0,0.0,0,0,0,5.5,26.7
2025-11-10T19:36:49.856842+05:30,0,0.0,0,0,0,5.5,26.4
2025-11-10T19:36:58.424947+05:30,0,0.0,0,0,0,5.4,26.4
2025-11-10T19:37:06.666132+05:30,0,0.0,0,0,0,5.6,26.4
2025-11-10T19:37:15.093442+05:30,0,0.0,0,0,0,5.5,27.6
2025-11-10T19:37:23.435394+05:30,0,0.0,0,0,0,5.4,26.4
2025-11-10T19:37:31.850501+05:30,0,0.0,0,0,0,5.2,26.7
2025-11-10T19:37:40.539143+05:30,0,0.0,0,0,0,5.6,26.6
2025-11-10T19:37:50.098651+05:30,0,0.0,0,0,0,5.3,26.4
2025-11-10T19:37:58.411864+05:30,0,0.0,0,0,0,5.1,27.6
2025-11-10T19:38:06.829104+05:30,0,0.0,0,0,0,5.3,26.4
2025-11-10T19:38:15.094913+05:30,0,0.0,0,0,0,5.6,26.4
2025-11-10T19:38:23.400085+05:30,0,0.0,0,0,0,5.4,27.6
2025-11-10T19:38:33.498040+05:30,0,0.0,0,0,0,5.2,26.4
2025-11-10T19:38:42.056320+05:30,0,0.0,0,0,0,5.3,26.4
2025-11-10T19:38:50.373643+05:30,0,0.0,0,0,0,5.4,27.6
2025-11-10T19:38:58.810032+05:30,0,0.0,0,0,0,5.2,26.4
2025-11-10T19:39:08.538675+05:30,0,0.0,0,0,0,5.5,27.6
2025-11-10T19:39:16.963283+05:30,0,0.0,0,0,0,5.1,26.4
2025-11-10T19:39:25.393082+05:30,0,0.0,0,0,0,5.4,27.6
2025-11-10T19:39:33.935111+05:30,0,0.0,0,0,0,5.8,26.4
2025-11-10T19:39:42.968904+05:30,0,0.0,0,0,0,5.5,27.6
2025-11-10T19:39:51.971604+05:30,0,0.0,0,0,0,5.3,27.7
2025-11-10T19:40:00.334201+05:30,0,0.0,0,0,0,5.5,26.5
2025-11-10T19:40:08.467829+05:30,0,0.0,0,0,0,5.2,26.5
2025-11-10T19:40:17.093644+05:30,0,0.0,0,0,0,5.2,26.5
2025-11-10T19:40:25.491935+05:30,0,0.0,0,0,0,5.5,26.5
2025-11-10T19:40:34.558958+05:30,0,0.0,0,0,0,5.8,26.5
