time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2026-03-09T22:23:39.435255+05:30,0,0.0,0,0,0,4.8,21.3
2026-03-09T22:23:47.424027+05:30,0,0.0,0,0,0,4.6,21.2
2026-03-09T22:23:55.443801+05:30,0,0.0,0,0,0,5.2,22.5
2026-03-09T22:28:03.854291+05:30,0,0.0,0,0,0,4.9,21.1
2026-03-09T22:28:11.809423+05:30,0,0.0,0,0,0,5.0,21.0
2026-03-09T22:28:20.040595+05:30,0,0.0,0,0,0,5.3,21.1
2026-03-09T22:28:28.411192+05:30,0,0.0,0,0,0,5.5,21.5
2026-03-09T22:43:37.853989+05:30,0,0.0,0,0,0,5.3,20.1
2026-03-09T22:43:45.815030+05:30,0,0.0,0,0,0,5.1,20.2
2026-03-09T22:43:54.021159+05:30,0,0.0,0,0,0,5.2,20.2
2026-03-09T22:44:02.261590+05:30,0,0.0,0,0,0,5.1,21.5
2026-03-09T22:44:10.643411+05:30,0,0.0,0,0,0,4.9,21.5
2026-03-09T22:44:18.624670+05:30,0,0.0,0,0,0,5.0,20.9
2026-03-09T22:44:26.829137+05:30,0,0.0,0,0,0,5.1,20.3
2026-03-09T22:44:34.974722+05:30,0,0.0,0,0,0,5.1,20.4
2026-03-09T22:44:43.170662+05:30,0,0.0,0,0,0,5.0,20.7
2026-03-09T22:44:51.574343+05:30,0,0.0,0,0,0,5.1,20.4
2026-03-09T22:44:59.544906+05:30,0,0.0,0,0,0,5.0,20.4
2026-03-09T22:45:07.546737+05:30,0,0.0,0,0,0,5.0,21.6
2026-03-09T22:45:15.752253+05:30,0,0.0,0,0,0,5.1,20.4
2026-03-09T22:45:23.939156+05:30,0,0.0,0,0,0,5.1,21.6
2026-03-09T22:45:31.914843+05:30,0,0.0,0,0,0,5.0,20.4
2026-03-09T22:45:40.367964+05:30,0,0.0,0,0,0,5.0,20.7
