time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2025-08-23T15:27:37.647381+05:30,0,0.0,0,0,0,0.0,0.0
2025-08-23T15:27:46.864324+05:30,0,0.0,0,0,0,0.0,0.0
2025-08-23T15:27:55.502518+05:30,0,0.0,0,0,0,12.8,0.0
2025-08-23T15:28:04.686997+05:30,0,0.0,0,0,0,0.0,0.0
2025-08-23T15:28:15.525200+05:30,0,0.0,0,0,0,0.0,0.0
2025-08-23T15:28:23.716501+05:30,0,0.0,224,0,0,0.0,0.0
2025-08-23T15:28:32.527861+05:30,0,0.0,0,0,0,0.0,0.0
2025-08-23T15:28:41.722595+05:30,0,0.0,0,0,0,0.0,0.0
2025-08-23T16:10:31.574727+05:30,0,0.0,0,0,0,3.0,25.7
2025-08-23T16:10:57.868799+05:30,0,358.4,0,0,0,0.0,0.0
2025-08-23T16:11:05.865213+05:30,65280,358.4,16128,0,0,0.0,0.0
2025-08-23T16:11:14.204020+05:30,65280,358.4,15872,0,0,0.0,0.0
2025-08-23T16:11:22.345523+05:30,65280,358.4,15872,0,0,0.0,0.0
2025-08-23T16:11:30.962488+05:30,65280,358.4,15872,0,0,0.0,0.0
2025-08-23T16:52:47.621997+05:30,0,0.0,0,0,0,7.2,26.0
2025-08-23T16:52:55.782084+05:30,0,0.0,0,0,0,7.3,25.9
2025-08-23T16:53:04.000747+05:30,637,88.8,94,264,258,3.5,25.7
2025-08-23T16:53:12.212853+05:30,655,89.1,98,273,267,7.6,25.0
2025-08-23T16:53:20.650689+05:30,657,89.1,98,274,268,6.8,24.9
2025-08-23T16:53:28.972452+05:30,659,89.1,99,275,269,6.2,24.9
2025-08-23T16:53:37.207925+05:30,685,89.9,104,287,281,6.6,24.9
2025-08-23T16:53:45.652283+05:30,0,0.0,0,0,0,5.9,24.7
2025-08-23T16:53:53.765401+05:30,0,0.0,0,0,0,6.7,24.7
2025-08-23T17:03:07.308923+05:30,0,0.0,0,0,0,7.6,24.8
2025-08-23T17:03:15.507857+05:30,0,0.0,0,0,0,7.6,24.8
2025-08-23T17:03:23.702161+05:30,0,0.0,0,0,0,7.5,24.8
2025-08-23T17:03:31.883875+05:30,0,0.0,0,0,0,7.6,24.8
2025-08-23T17:04:13.860320+05:30,0,0.0,0,0,0,0.0,0.0
2025-08-23T18:15:07.359905+05:30,0,0.0,0,0,0,7.9,22.8
2025-08-23T18:15:15.321250+05:30,0,4.4,0,0,0,7.3,23.2
2025-08-23T18:21:01.023387+05:30,0,0.0,0,0,0,0.0,0.0
2025-08-23T19:13:18.563785+05:30,0,0.0,0,0,0,4.7,22.7
2025-08-23T19:13:26.537449+05:30,0,0.0,0,0,0,4.6,22.7
2025-08-23T19:13:34.748241+05:30,0,0.0,0,0,0,4.7,22.7
2025-08-23T19:13:42.934870+05:30,0,0.0,0,0,0,4.8,22.7
2025-08-23T19:13:51.132174+05:30,0,0.0,0,0,0,5.7,23.6
2025-08-23T19:13:59.312059+05:30,0,0.0,0,0,0,4.8,22.5
2025-08-23T19:14:07.296734+05:30,0,0.0,0,0,0,5.5,22.6
2025-08-23T19:14:15.695086+05:30,0,0.0,0,0,0,6.8,22.5
2025-08-23T19:14:24.090606+05:30,0,0.0,0,0,0,9.0,22.5
2025-08-23T19:15:48.270542+05:30,0,0.0,0,0,0,3.4,22.5
2025-08-23T19:15:56.666964+05:30,0,0.0,0,0,0,4.2,23.7
2025-08-23T19:16:04.672664+05:30,0,0.0,0,0,0,4.4,22.5
2025-08-23T19:16:12.638183+05:30,0,0.0,0,0,0,4.1,22.5
2025-08-23T19:16:20.634501+05:30,0,0.0,0,0,0,5.0,23.7
2025-08-23T19:16:28.834955+05:30,0,0.0,0,0,0,4.1,23.7
2025-08-23T19:16:37.001619+05:30,0,0.0,0,0,0,4.2,22.5
2025-08-23T19:16:45.460001+05:30,0,0.0,0,0,0,4.3,22.5
2025-08-23T19:20:07.737836+05:30,0,0.0,0,0,0,5.3,22.8
2025-08-23T19:23:59.378041+05:30,0,0.0,0,0,0,5.4,25.5
2025-08-23T20:05:21.240833+05:30,0,0.0,0,0,0,5.1,26.9
2025-08-23T20:05:29.018331+05:30,0,0.0,0,0,0,5.1,26.9
2025-08-23T20:05:36.815541+05:30,0,0.0,0,0,0,5.0,26.6
2025-08-23T20:05:44.785618+05:30,0,0.0,0,0,0,0.0,0.0
2025-08-23T20:05:52.774837+05:30,0,0.0,0,0,0,7.7,25.1
2025-08-23T20:06:00.813592+05:30,0,0.0,0,0,0,7.6,24.7
2025-08-23T20:06:08.543307+05:30,0,0.0,0,0,0,5.0,24.5
2025-08-23T20:06:16.330336+05:30,0,0.0,0,0,0,4.7,24.2
2025-08-23T20:06:24.523843+05:30,0,0.0,0,0,0,5.0,24.1
2025-08-23T20:06:32.305050+05:30,0,0.0,0,0,0,4.8,24.0
2025-08-23T20:06:40.155092+05:30,0,0.0,0,0,0,4.9,23.9
2025-08-23T20:06:47.863801+05:30,0,0.0,0,0,0,4.7,23.8
2025-08-23T20:06:55.853682+05:30,0,0.0,0,0,0,4.5,23.7
2025-08-23T20:07:03.848350+05:30,0,0.0,0,0,0,4.3,23.6
2025-08-23T20:07:11.828554+05:30,0,0.0,0,0,0,4.4,24.7
2025-08-23T20:07:19.818406+05:30,0,0.0,0,0,0,4.7,24.7
2025-08-23T20:07:27.806083+05:30,0,0.0,0,0,0,4.8,23.5
2025-08-23T20:07:35.788379+05:30,0,0.0,0,0,0,4.6,23.5
2025-08-23T20:07:43.586831+05:30,0,0.0,0,0,0,4.6,23.5
2025-08-23T20:07:51.570870+05:30,0,0.0,0,0,0,4.6,24.2
2025-08-23T20:07:59.564764+05:30,0,0.0,0,0,0,4.9,24.8
2025-08-23T20:30:14.857215+05:30,0,0.0,0,0,0,3.0,22.2
2025-08-23T20:30:22.860852+05:30,0,0.0,0,0,0,7.0,22.2
2025-08-23T20:30:30.834790+05:30,0,0.0,0,0,0,5.7,22.7
