time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2026-04-10T00:00:05.452769+05:30,317,100.0,27,110,102,6.9,25.1
2026-04-10T00:00:13.640441+05:30,316,100.0,27,109,102,6.9,25.1
2026-04-10T00:00:21.820847+05:30,317,100.0,27,110,102,6.9,25.0
2026-04-10T00:00:29.832575+05:30,316,100.0,27,109,102,6.9,25.0
2026-04-10T00:00:38.004063+05:30,317,100.0,27,110,102,6.9,25.0
2026-04-10T00:00:46.184756+05:30,316,100.0,27,109,102,6.9,25.0
2026-04-10T00:00:54.177598+05:30,316,100.0,27,109,102,6.9,25.0
2026-04-10T00:01:02.178228+05:30,316,100.0,27,109,102,6.9,25.0
2026-04-10T00:01:10.362872+05:30,316,100.0,27,109,102,6.9,25.0
2026-04-10T00:01:18.556473+05:30,317,100.0,27,110,102,6.9,25.0
2026-04-10T00:01:26.747804+05:30,316,100.0,27,109,102,6.9,25.0
2026-04-10T00:01:34.736586+05:30,317,100.0,27,110,102,6.9,25.0
2026-04-10T00:01:42.722148+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:01:50.701506+05:30,317,100.0,27,110,102,7.0,25.0
2026-04-10T00:01:58.909776+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:02:07.103155+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:02:14.890077+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:02:23.074349+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:02:31.256505+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:02:39.459334+05:30,317,100.0,27,110,102,7.0,25.0
2026-04-10T00:02:47.442391+05:30,317,100.0,27,110,102,7.0,25.0
2026-04-10T00:02:55.425945+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:03:03.408822+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:03:11.602837+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:03:19.795225+05:30,316,100.0,27,109,102,7.0,24.9
2026-04-10T00:03:27.993125+05:30,317,100.0,27,110,102,7.0,24.9
2026-04-10T00:03:36.183226+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:03:44.373940+05:30,316,100.0,27,109,102,7.0,25.0
2026-04-10T00:03:52.569910+05:30,316,100.0,27,109,102,7.0,24.9
2026-04-10T00:04:00.774474+05:30,315,100.0,27,109,101,7.1,24.9
2026-04-10T00:04:08.957685+05:30,316,100.0,27,109,102,7.1,24.9
2026-04-10T00:04:17.152852+05:30,316,100.0,27,109,102,7.1,24.9
2026-04-10T00:04:24.921169+05:30,315,100.0,27,109,101,7.1,24.9
2026-04-10T00:04:33.108760+05:30,315,100.0,27,109,101,7.1,24.9
2026-04-10T00:04:41.320753+05:30,316,100.0,27,109,102,7.1,24.9
2026-04-10T00:04:49.503456+05:30,316,100.0,27,109,102,7.1,24.9
2026-04-10T00:04:57.276906+05:30,315,100.0,27,109,101,7.1,24.9
2026-04-10T00:05:05.272919+05:30,315,100.0,27,109,101,7.1,24.9
2026-04-10T00:05:13.459903+05:30,316,100.0,27,109,102,7.1,24.9
2026-04-10T00:05:21.652575+05:30,315,100.0,27,109,101,7.1,24.9
2026-04-10T00:05:29.847965+05:30,315,100.0,27,109,101,7.1,24.9
2026-04-10T00:05:38.047504+05:30,315,100.0,27,109,101,7.1,24.9
2026-04-10T00:05:46.224262+05:30,316,100.0,27,109,102,7.1,24.9
2026-04-10T00:05:54.622622+05:30,315,100.0,27,109,101,7.1,24.9
2026-04-10T00:06:02.824466+05:30,315,100.0,27,109,101,7.1,24.8
2026-04-10T00:06:11.007530+05:30,315,100.0,27,109,101,7.1,24.9
2026-04-10T00:06:19.202054+05:30,315,100.0,27,109,101,7.1,24.8
2026-04-10T00:06:27.402693+05:30,314,100.0,27,108,101,7.1,24.8
2026-04-10T00:06:35.582936+05:30,315,100.0,27,109,101,7.1,24.8
2026-04-10T00:06:43.784378+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:06:51.973338+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:07:00.171103+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:07:07.936405+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:07:15.931846+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:07:23.927948+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:07:32.107882+05:30,314,100.0,27,108,101,7.2,24.8
2026-04-10T00:07:40.310683+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:07:48.496266+05:30,314,100.0,27,108,101,7.2,24.8
2026-04-10T00:07:56.689166+05:30,313,100.0,26,108,100,7.2,24.8
2026-04-10T00:08:04.876751+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:08:13.065880+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:08:21.064128+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:08:29.244041+05:30,314,100.0,27,108,101,7.2,24.8
2026-04-10T00:08:37.463834+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:08:45.624326+05:30,315,100.0,27,109,101,7.2,24.8
2026-04-10T00:08:53.612835+05:30,315,100.0,27,109,101,7.2,24.7
2026-04-10T00:09:01.816036+05:30,315,100.0,27,109,101,7.2,24.7
2026-04-10T00:09:10.013344+05:30,315,100.0,27,109,101,7.2,24.7
2026-04-10T00:09:17.990636+05:30,314,100.0,27,108,101,7.2,24.7
2026-04-10T00:09:26.183840+05:30,313,100.0,26,108,100,7.2,24.7
2026-04-10T00:09:34.375490+05:30,313,100.0,26,108,100,7.2,24.7
2026-04-10T00:09:42.573624+05:30,315,100.0,27,109,101,7.3,24.7
2026-04-10T00:09:50.769726+05:30,314,100.0,27,108,101,7.3,24.7
2026-04-10T00:09:58.743300+05:30,314,100.0,27,108,101,7.3,24.7
2026-04-10T00:10:06.943782+05:30,315,100.0,27,109,101,7.3,24.7
2026-04-10T00:10:15.127495+05:30,313,100.0,26,108,100,7.3,24.7
2026-04-10T00:10:23.319006+05:30,315,100.0,27,109,101,7.3,24.7
2026-04-10T00:10:31.532662+05:30,313,100.0,26,108,100,7.3,24.7
2026-04-10T00:10:39.710851+05:30,313,100.0,26,108,100,7.3,24.7
2026-04-10T00:10:47.900223+05:30,313,100.0,26,108,100,7.3,24.7
2026-04-10T00:10:56.112427+05:30,313,100.0,26,108,100,7.3,24.7
2026-04-10T00:11:04.305814+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:11:14.420553+05:30,313,100.0,26,108,100,7.3,24.7
2026-04-10T00:11:22.196623+05:30,313,100.0,26,108,100,7.3,24.7
2026-04-10T00:11:30.604401+05:30,314,100.0,27,108,101,7.3,24.7
2026-04-10T00:11:38.787033+05:30,313,100.0,26,108,100,7.3,24.7
2026-04-10T00:11:46.778812+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:11:54.757297+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:12:02.976227+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:12:11.151162+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:12:19.360566+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:12:27.322048+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:12:35.536757+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:12:43.708182+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:12:51.613019+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:12:59.592267+05:30,312,100.0,26,107,100,7.3,24.6
2026-04-10T00:13:07.783332+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:13:15.765412+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:13:23.952733+05:30,313,100.0,26,108,100,7.3,24.6
2026-04-10T00:13:32.147000+05:30,313,100.0,26,108,100,7.3,24.6
