time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2025-08-20T15:35:03.507686Z,242,80.4,12,73,66,7.1,27.0
2025-08-20T15:35:11.489158Z,239,284.1,11,72,64,7.1,27.0
2025-08-20T15:35:19.891398Z,238,78.9,11,72,64,7.1,27.0
2025-08-20T15:35:28.299084Z,236,78.9,10,71,63,7.2,27.0
2025-08-20T15:35:36.467477Z,236,78.6,10,71,63,7.2,27.0
2025-08-20T15:35:44.866220Z,236,78.6,10,71,63,7.2,27.0
2025-08-20T15:35:53.071159Z,236,78.2,10,71,63,7.2,27.0
2025-08-20T15:36:01.260204Z,235,78.2,10,70,63,7.3,27.0
2025-08-20T15:36:09.266487Z,234,78.2,10,70,62,7.3,27.0
2025-08-20T15:36:17.640721Z,234,78.2,10,70,62,7.3,27.0
2025-08-20T15:36:26.452444Z,33003,78.2,10,70,63,7.3,27.0
2025-08-20T15:36:34.855218Z,235,77.8,10,70,63,7.4,27.0
2025-08-20T15:36:43.247840Z,235,77.8,10,70,63,7.4,26.9
2025-08-20T15:36:51.438953Z,234,77.8,10,70,62,7.4,27.0
2025-08-20T15:36:59.864470Z,234,77.8,10,70,62,7.5,26.9
2025-08-20T15:37:07.823438Z,235,77.8,10,70,63,7.5,26.9
2025-08-20T15:37:16.022408Z,234,77.8,10,70,62,7.5,27.0
2025-08-20T15:37:24.205434Z,233,77.5,10,69,62,7.5,26.9
2025-08-20T15:37:32.401068Z,234,77.5,10,70,62,7.5,26.9
2025-08-20T15:37:41.015091Z,234,77.5,10,70,62,7.6,27.0
2025-08-20T15:37:49.392010Z,233,77.5,10,69,62,7.6,27.0
2025-08-20T15:37:57.580839Z,233,77.5,10,69,62,7.6,27.0
2025-08-20T15:38:05.573128Z,234,77.5,10,70,62,7.6,27.0
2025-08-20T15:38:13.973338Z,233,77.5,10,69,62,7.7,26.9
2025-08-20T15:38:21.933056Z,233,77.5,10,69,62,7.7,26.9
2025-08-20T15:38:30.203017Z,232,77.5,9,69,61,7.7,26.9
2025-08-20T15:38:38.350680Z,233,77.5,10,69,62,7.7,26.9
2025-08-20T15:38:50.055720Z,233,77.5,10,69,62,7.7,27.0
2025-08-20T15:38:58.204107Z,232,77.1,9,69,61,7.8,26.9
2025-08-20T15:39:06.602790Z,232,77.5,9,69,61,7.8,27.0
2025-08-20T15:39:14.780227Z,232,77.1,9,69,61,7.8,27.0
2025-08-20T15:39:23.175025Z,231,77.1,9,68,61,7.8,26.9
2025-08-20T15:39:31.580608Z,233,77.5,10,69,62,7.8,26.9
2025-08-20T15:39:39.985050Z,231,77.1,9,68,61,7.9,27.0
2025-08-20T15:39:48.364153Z,233,77.1,10,69,62,7.9,27.0
2025-08-20T15:39:56.257652Z,231,76.8,9,68,61,7.9,26.9
2025-08-20T15:40:04.558950Z,231,77.1,9,68,61,7.9,26.9
2025-08-20T15:40:13.161713Z,231,77.1,9,68,61,7.9,27.0
2025-08-20T15:40:21.606843Z,232,77.1,9,69,61,7.9,27.0
2025-08-20T15:40:29.743933Z,230,77.1,9,68,60,8.0,26.9
2025-08-20T15:40:41.229428Z,233,76.8,10,69,62,8.0,27.0
2025-08-20T15:40:49.396231Z,231,76.8,9,68,61,8.0,27.0
2025-08-20T15:40:57.598236Z,232,76.8,9,69,61,8.0,27.0
2025-08-20T15:41:05.806377Z,231,76.8,9,68,61,8.0,27.0
2025-08-20T15:41:13.981663Z,231,76.8,9,68,61,8.0,27.0
2025-08-20T15:41:22.201532Z,231,76.8,9,68,61,8.0,27.0
2025-08-20T15:41:30.374838Z,231,76.8,9,68,61,8.1,27.0
2025-08-20T15:41:38.562137Z,230,76.8,9,68,60,8.1,27.0
2025-08-20T15:41:46.758771Z,231,76.0,9,68,61,8.1,27.0
2025-08-20T15:41:55.143091Z,231,76.0,9,68,61,8.1,27.0
2025-08-20T15:42:03.554796Z,231,76.0,9,68,61,8.1,27.0
2025-08-20T15:42:11.741989Z,230,75.7,9,68,60,8.1,27.0
2025-08-20T15:42:20.155294Z,230,76.0,9,68,60,8.1,27.0
2025-08-20T15:42:28.523325Z,231,75.7,9,68,61,8.2,27.0
2025-08-20T15:42:36.719983Z,230,75.7,9,68,60,8.2,27.0
2025-08-20T15:42:44.930494Z,230,75.7,9,68,60,8.2,27.0
2025-08-20T15:42:53.097566Z,230,75.7,9,68,60,8.2,27.0
2025-08-20T15:43:01.508926Z,230,75.7,9,68,60,8.2,27.0
2025-08-20T15:43:09.909378Z,229,75.7,9,67,60,8.2,27.0
2025-08-20T15:43:18.100951Z,230,75.7,9,68,60,8.2,27.0
2025-08-20T15:43:26.294658Z,230,75.7,9,68,60,8.2,27.0
2025-08-20T15:43:34.470188Z,231,75.7,9,68,61,8.2,27.0
2025-08-20T15:43:42.882479Z,230,75.7,9,68,60,8.3,27.0
2025-08-20T15:43:50.861036Z,230,75.7,9,68,60,8.3,27.0
2025-08-20T15:43:58.853016Z,230,75.7,9,68,60,8.3,27.0
2025-08-20T15:44:07.047744Z,230,75.7,9,68,60,8.3,27.0
2025-08-20T15:44:15.237263Z,231,75.7,9,68,61,8.3,27.0
2025-08-20T15:44:23.433162Z,230,75.7,9,68,60,8.3,27.0
2025-08-20T15:44:31.875842Z,230,75.7,9,68,60,8.3,27.0
2025-08-20T15:44:39.820177Z,230,75.7,9,68,60,8.3,27.0
2025-08-20T15:44:48.224465Z,231,75.3,9,68,61,8.3,27.0
2025-08-20T15:44:56.609813Z,229,75.7,9,67,60,8.3,27.0
2025-08-20T15:45:04.792985Z,230,75.3,9,68,60,8.3,27.0
2025-08-20T15:45:13.194061Z,230,75.3,9,68,60,8.4,27.0
2025-08-20T15:45:21.587255Z,229,75.3,9,67,60,8.4,27.0
2025-08-20T15:45:29.773939Z,230,75.3,9,68,60,8.4,27.0
2025-08-20T15:45:37.977101Z,229,75.3,9,67,60,8.4,27.0
2025-08-20T15:45:45.963056Z,229,75.3,9,67,60,8.4,27.0
2025-08-20T15:45:54.159521Z,230,74.9,9,68,60,8.4,27.0
2025-08-20T15:46:02.544268Z,229,75.3,9,67,60,8.4,27.0
2025-08-20T15:46:10.749214Z,229,75.3,9,67,60,8.4,27.0
2025-08-20T15:46:19.133815Z,229,75.3,9,67,60,8.4,27.0
2025-08-20T15:46:27.317945Z,229,75.3,9,67,60,8.4,27.0
2025-08-20T15:46:35.725013Z,229,75.3,9,67,60,8.4,27.0
2025-08-20T15:46:43.916143Z,228,75.3,9,67,59,8.4,27.0
2025-08-20T15:46:55.468028Z,229,74.9,9,67,60,8.5,27.0
2025-08-20T15:47:03.788870Z,228,74.9,9,67,59,8.5,27.0
2025-08-20T15:47:12.494040Z,229,75.3,9,67,60,8.5,27.0
2025-08-20T15:47:38.788752Z,229,74.9,9,67,60,8.5,27.0
2025-08-20T15:47:40.846833Z,229,75.3,9,67,60,8.5,27.0
2025-08-20T15:47:49.041313Z,229,74.9,9,67,60,8.5,27.0
2025-08-20T15:47:57.242020Z,228,74.9,9,67,59,8.5,27.0
2025-08-20T15:48:05.430586Z,228,74.9,9,67,59,8.5,27.0
2025-08-20T15:48:13.615026Z,228,75.3,9,67,59,8.5,27.0
2025-08-20T15:48:21.818948Z,229,74.9,9,67,60,8.5,27.0
2025-08-20T15:48:30.211297Z,228,74.9,9,67,59,8.5,27.0
2025-08-20T15:48:38.402777Z,229,74.9,9,67,60,8.5,27.0
2025-08-20T15:48:46.798612Z,228,74.9,9,67,59,8.5,27.0
2025-08-20T15:48:55.194735Z,228,74.9,9,67,59,8.5,27.0
2025-08-20T15:49:04.616014Z,229,74.9,9,67,60,8.5,27.0
2025-08-20T15:49:12.590825Z,228,75.3,9,67,59,8.5,27.0
2025-08-20T15:49:20.594680Z,229,75.3,9,67,60,8.6,27.1
2025-08-20T15:49:28.772107Z,228,74.9,9,67,59,8.6,27.0
2025-08-20T15:49:36.769768Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:49:44.734592Z,228,74.6,9,67,59,8.6,27.0
2025-08-20T15:49:53.353709Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:50:01.757245Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:50:10.196975Z,228,74.6,9,67,59,8.6,27.0
2025-08-20T15:50:18.348792Z,228,74.6,9,67,59,8.6,27.0
2025-08-20T15:50:29.067505Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:50:37.394394Z,228,74.6,9,67,59,8.6,27.0
2025-08-20T15:50:45.583767Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:50:53.974122Z,229,74.6,9,67,60,8.6,27.1
2025-08-20T15:51:02.177267Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:51:10.365955Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:51:18.544476Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:51:26.961240Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:51:35.353994Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:51:43.323389Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:51:51.117625Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:51:59.512006Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:52:07.893100Z,228,74.6,9,67,59,8.6,27.1
2025-08-20T15:52:16.111417Z,228,74.2,9,67,59,8.6,27.1
2025-08-20T15:52:24.083996Z,228,74.2,9,67,59,8.6,27.1
2025-08-20T15:52:32.289280Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:52:40.276633Z,228,74.6,9,67,59,8.7,27.1
2025-08-20T15:52:48.476662Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:52:56.646046Z,228,74.6,9,67,59,8.7,27.1
2025-08-20T15:53:05.032407Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:53:13.253774Z,228,74.6,9,67,59,8.7,27.1
2025-08-20T15:53:21.212798Z,227,74.6,8,66,59,8.7,27.1
2025-08-20T15:53:29.434143Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:53:37.613788Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:53:45.675434Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:53:54.000858Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:54:02.194417Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:54:10.397349Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:54:18.577764Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:54:26.561851Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:54:34.562600Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:54:42.745286Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:54:50.942095Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:54:59.107980Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:55:07.315006Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:55:15.920970Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:55:24.338048Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:55:32.509896Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:55:40.699517Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:55:48.877596Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:55:57.092566Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:56:05.282809Z,228,74.2,9,67,59,8.7,27.1
2025-08-20T15:56:13.473920Z,228,73.9,9,67,59,8.7,27.1
2025-08-20T15:56:21.676517Z,228,73.9,9,67,59,8.7,27.1
2025-08-20T15:56:29.849513Z,227,73.9,8,66,59,8.7,27.1
2025-08-20T15:56:38.042865Z,228,73.9,9,67,59,8.7,27.1
2025-08-20T15:56:46.444641Z,227,74.2,8,66,59,8.7,27.1
2025-08-20T15:56:54.561680Z,227,73.9,8,66,59,8.7,27.1
2025-08-20T15:57:02.730633Z,227,73.9,8,66,59,8.7,27.1
2025-08-20T15:57:11.048078Z,227,73.9,8,66,59,8.7,27.1
2025-08-20T15:57:19.232334Z,227,73.9,8,66,59,8.7,27.1
2025-08-20T15:57:27.406350Z,227,73.9,8,66,59,8.7,27.1
2025-08-20T15:57:35.600995Z,227,73.9,8,66,59,8.7,27.1
2025-08-20T15:57:43.775636Z,227,73.9,8,66,59,11.9,27.1
2025-08-20T15:57:52.182210Z,227,73.9,8,66,59,8.7,27.1
2025-08-20T15:58:00.574945Z,227,73.9,8,66,59,8.7,27.1
2025-08-20T15:58:08.969459Z,227,73.9,8,66,59,8.8,27.1
2025-08-20T15:58:16.962642Z,227,73.9,8,66,59,8.8,27.1
2025-08-20T15:58:25.469218Z,227,73.9,8,66,59,8.8,27.1
2025-08-20T15:58:33.538095Z,227,73.9,8,66,59,8.8,27.1
2025-08-20T15:58:41.759016Z,227,73.9,8,66,59,8.8,27.1
2025-08-20T15:58:50.100934Z,227,73.9,8,66,59,8.8,27.1
2025-08-20T15:58:58.329173Z,227,73.9,8,66,59,8.8,27.1
2025-08-20T15:59:06.736763Z,227,73.5,8,66,59,8.8,27.1
2025-08-20T15:59:14.716515Z,227,73.9,8,66,59,8.8,27.1
2025-08-20T15:59:23.019072Z,227,73.5,8,66,59,8.8,27.1
2025-08-20T15:59:31.309521Z,227,73.5,8,66,59,8.8,27.1
2025-08-20T15:59:39.914124Z,227,73.5,8,66,59,8.8,27.1
2025-08-20T15:59:48.098804Z,228,73.5,9,67,59,8.8,27.1
2025-08-20T15:59:56.708957Z,227,73.9,8,66,59,8.8,27.1
2025-08-20T16:00:04.999843Z,227,73.9,8,66,59,8.8,27.1
2025-08-20T16:00:13.316446Z,227,73.5,8,66,59,8.8,27.1
2025-08-20T16:00:21.282232Z,227,73.5,8,66,59,8.8,27.1
2025-08-20T16:00:29.536138Z,227,73.9,8,66,59,8.8,27.2
2025-08-20T16:00:37.847950Z,227,73.9,8,66,59,8.8,27.2
2025-08-20T16:00:46.241899Z,227,73.5,8,66,59,8.8,27.1
2025-08-20T16:00:54.250351Z,227,73.9,8,66,59,8.8,27.2
2025-08-20T16:01:02.639934Z,228,73.9,9,67,59,8.8,27.2
2025-08-20T16:01:11.045902Z,228,73.5,9,67,59,8.8,27.2
2025-08-20T16:01:19.440863Z,228,73.5,9,67,59,8.8,27.1
2025-08-20T16:01:27.619181Z,227,73.5,8,66,59,8.8,27.2
2025-08-20T16:01:35.842948Z,227,73.9,8,66,59,8.8,27.2
2025-08-20T16:01:43.905989Z,228,73.5,9,67,59,8.8,27.2
2025-08-20T16:01:52.213922Z,227,73.5,8,66,59,8.8,27.2
2025-08-20T16:02:00.441800Z,227,73.5,8,66,59,8.8,27.2
2025-08-20T16:02:09.008336Z,227,73.5,8,66,59,8.8,27.2
2025-08-20T16:02:17.194479Z,227,73.5,8,66,59,8.8,27.2
2025-08-20T16:02:25.480700Z,226,73.5,8,66,58,8.8,27.2
2025-08-20T16:02:33.888935Z,227,73.5,8,66,59,8.8,27.2
2025-08-20T16:02:42.173053Z,227,73.5,8,66,59,8.8,27.2
2025-08-20T16:02:50.398061Z,227,73.5,8,66,59,8.8,27.2
2025-08-20T16:02:58.569445Z,227,73.5,8,66,59,8.8,3304.0
2025-08-20T16:03:06.567211Z,227,73.5,8,66,59,8.8,27.2
2025-08-20T16:03:14.740816Z,225,73.1,8,65,58,8.8,27.2
2025-08-20T16:03:23.255827Z,228,73.5,9,67,59,8.8,27.2
2025-08-20T16:03:31.522125Z,227,73.1,8,66,59,8.8,27.2
2025-08-20T16:03:39.931217Z,227,73.1,8,66,59,8.8,27.2
