time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2025-10-28T10:37:47.382081+05:30,0,2.7,0,0,0,5.5,29.8
2025-10-28T10:37:55.373523+05:30,0,2.7,0,0,0,6.1,29.9
2025-10-28T10:38:03.360196+05:30,0,2.7,0,0,0,6.0,29.8
2025-10-28T10:38:11.548696+05:30,0,2.8,0,0,0,5.6,29.9
2025-10-28T10:38:19.529190+05:30,0,2.8,0,0,0,6.1,31.0
2025-10-28T10:38:27.534571+05:30,0,0.0,0,0,0,5.6,29.9
2025-10-28T10:38:35.519024+05:30,0,0.0,0,0,0,5.7,31.1
2025-10-28T10:38:43.288324+05:30,0,0.0,0,0,0,6.0,30.9
2025-10-28T10:38:51.502151+05:30,0,0.0,0,0,0,6.1,29.9
2025-10-28T10:38:59.685441+05:30,0,0.0,0,0,0,5.8,29.9
2025-10-28T10:39:07.873153+05:30,0,2.8,0,0,0,5.5,29.9
2025-10-28T10:39:15.856535+05:30,0,0.0,0,0,0,5.7,30.0
2025-10-28T10:39:23.852367+05:30,0,2.8,0,0,0,5.6,30.0
2025-10-28T10:39:31.835007+05:30,0,0.0,0,0,0,5.6,30.1
2025-10-28T10:39:40.107730+05:30,0,2.8,0,0,0,5.6,30.0
2025-10-28T10:39:48.220959+05:30,0,0.0,0,0,0,5.9,30.0
2025-10-28T10:39:56.403619+05:30,0,2.8,0,0,0,5.5,30.1
2025-10-28T10:40:04.601425+05:30,0,0.0,0,0,0,5.4,30.0
2025-10-28T10:40:12.845568+05:30,0,0.0,0,0,0,5.5,31.1
2025-10-28T10:40:21.044025+05:30,0,0.0,0,0,0,5.4,31.0
2025-10-28T10:40:28.971820+05:30,0,0.0,0,0,0,5.3,30.0
2025-10-28T10:40:36.969337+05:30,0,0.0,0,0,0,5.4,29.9
2025-10-28T10:40:45.155833+05:30,0,0.0,0,0,0,5.5,31.1
2025-10-28T10:40:53.136459+05:30,0,0.0,0,0,0,5.6,30.0
2025-10-28T10:41:01.541632+05:30,0,0.0,0,0,0,5.4,30.0
2025-10-28T10:41:09.739552+05:30,0,0.0,0,0,0,5.5,30.0
2025-10-28T10:41:17.931021+05:30,743,100.0,116,315,310,7.5,30.9
2025-10-28T10:41:26.118671+05:30,806,100.0,129,345,340,7.6,31.9
2025-10-28T10:41:34.317113+05:30,745,100.0,117,316,311,7.5,32.0
2025-10-28T10:41:42.496344+05:30,756,100.0,119,321,316,7.5,32.0
2025-10-28T10:41:50.896305+05:30,732,100.0,114,310,304,7.4,32.1
2025-10-28T10:41:59.086580+05:30,780,100.0,124,333,328,7.4,32.0
2025-10-28T10:42:07.291619+05:30,745,100.0,117,316,311,7.4,31.9
2025-10-28T10:42:15.466391+05:30,0,9.6,0,0,0,7.4,31.5
2025-10-28T10:42:23.872514+05:30,0,8.9,0,0,0,6.8,28.6
2025-10-28T10:42:32.264057+05:30,0,8.7,0,0,0,6.5,27.5
2025-10-28T10:42:40.671743+05:30,0,8.6,0,0,0,6.3,27.0
2025-10-28T10:42:48.654663+05:30,0,8.6,0,0,0,6.2,26.7
2025-10-28T10:42:56.643780+05:30,0,8.5,0,0,0,6.2,26.6
2025-10-28T10:43:05.040687+05:30,0,8.5,0,0,0,6.2,26.5
2025-10-28T10:43:14.045290+05:30,0,8.5,0,0,0,6.3,26.5
2025-10-28T10:43:22.256873+05:30,0,8.5,0,0,0,6.2,26.5
2025-10-28T10:43:30.495528+05:30,0,8.5,0,0,0,6.2,26.6
2025-10-28T10:43:38.419982+05:30,0,8.5,0,0,0,6.3,26.6
2025-10-28T10:43:46.398657+05:30,0,8.5,0,0,0,6.2,26.6
