time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2026-04-09T23:21:02.830627+05:30,0,0.0,0,0,0,5.3,30.0
2026-04-09T23:21:10.936460+05:30,0,0.0,0,0,0,5.4,28.8
2026-04-09T23:21:18.702769+05:30,0,0.0,0,0,0,5.4,28.6
2026-04-09T23:21:26.909928+05:30,0,0.0,0,0,0,4.7,28.8
2026-04-09T23:21:35.086558+05:30,0,0.0,0,0,0,4.7,28.4
2026-04-09T23:21:43.483179+05:30,0,0.0,0,0,0,4.6,28.3
2026-04-09T23:21:51.685002+05:30,75,84.4,0,0,0,6.5,28.1
2026-04-09T23:21:59.885084+05:30,311,100.0,26,107,99,5.8,25.8
2026-04-09T23:22:08.061126+05:30,312,100.0,26,107,100,5.7,25.1
2026-04-09T23:22:16.260308+05:30,312,100.0,26,107,100,5.7,25.0
2026-04-09T23:22:24.230656+05:30,313,100.0,26,108,100,5.7,25.0
2026-04-09T23:22:32.456077+05:30,313,100.0,26,108,100,5.6,25.0
2026-04-09T23:22:40.429515+05:30,313,100.0,26,108,100,5.6,25.0
2026-04-09T23:22:48.421542+05:30,313,100.0,26,108,100,5.6,25.0
2026-04-09T23:22:56.398876+05:30,313,100.0,26,108,100,5.5,25.0
2026-04-09T23:23:04.396872+05:30,313,100.0,26,108,100,5.5,25.0
2026-04-09T23:23:12.571275+05:30,313,100.0,26,108,100,5.5,25.0
2026-04-09T23:23:20.755291+05:30,313,100.0,26,108,100,5.4,25.0
2026-04-09T23:23:28.961732+05:30,313,100.0,26,108,100,5.4,25.0
2026-04-09T23:23:36.937059+05:30,313,100.0,26,108,100,5.4,25.0
2026-04-09T23:23:45.135040+05:30,315,100.0,27,109,101,5.3,25.0
2026-04-09T23:23:53.130411+05:30,313,100.0,26,108,100,5.3,25.0
2026-04-09T23:24:01.320277+05:30,315,100.0,27,109,101,5.3,25.0
2026-04-09T23:24:09.499167+05:30,315,100.0,27,109,101,5.3,25.0
2026-04-09T23:24:19.538498+05:30,314,100.0,27,108,101,5.2,25.0
2026-04-09T23:24:27.946481+05:30,315,100.0,27,109,101,5.2,25.0
2026-04-09T23:24:35.927990+05:30,315,100.0,27,109,101,5.2,25.0
2026-04-09T23:24:44.119274+05:30,315,100.0,27,109,101,5.2,25.1
2026-04-09T23:24:52.324731+05:30,315,100.0,27,109,101,5.1,25.0
2026-04-09T23:25:00.506745+05:30,315,100.0,27,109,101,5.1,25.0
2026-04-09T23:25:08.702989+05:30,315,100.0,27,109,101,5.1,25.1
2026-04-09T23:25:16.886565+05:30,315,100.0,27,109,101,5.1,25.1
2026-04-09T23:25:25.069534+05:30,315,100.0,27,109,101,5.1,25.1
2026-04-09T23:25:33.265731+05:30,315,100.0,27,109,101,5.1,25.1
2026-04-09T23:25:41.667770+05:30,315,100.0,27,109,101,5.0,25.1
2026-04-09T23:25:49.858116+05:30,316,100.0,27,109,102,5.0,25.1
2026-04-09T23:25:58.051701+05:30,315,100.0,27,109,101,5.1,25.1
2026-04-09T23:26:06.026280+05:30,315,100.0,27,109,101,5.2,25.1
2026-04-09T23:26:14.241037+05:30,316,100.0,27,109,102,5.3,25.1
2026-04-09T23:26:22.428796+05:30,315,100.0,27,109,101,5.3,25.1
2026-04-09T23:26:30.814419+05:30,316,100.0,27,109,102,5.3,25.1
2026-04-09T23:26:39.019110+05:30,316,100.0,27,109,102,5.3,25.1
2026-04-09T23:26:46.983183+05:30,316,100.0,27,109,102,5.2,25.1
2026-04-09T23:26:55.190177+05:30,316,100.0,27,109,102,5.2,25.1
2026-04-09T23:27:03.390134+05:30,316,100.0,27,109,102,5.2,25.1
2026-04-09T23:27:11.358679+05:30,316,100.0,27,109,102,5.1,25.1
2026-04-09T23:27:19.566388+05:30,315,100.0,27,109,101,5.1,25.1
2026-04-09T23:27:27.755313+05:30,316,100.0,27,109,102,5.1,25.1
2026-04-09T23:27:35.945456+05:30,316,100.0,27,109,102,5.0,25.1
2026-04-09T23:27:44.133950+05:30,317,100.0,27,110,102,5.0,25.1
2026-04-09T23:27:52.336971+05:30,316,100.0,27,109,102,5.0,25.1
2026-04-09T23:28:00.536628+05:30,316,100.0,27,109,102,5.0,25.1
2026-04-09T23:28:08.719933+05:30,317,100.0,27,110,102,5.0,25.1
2026-04-09T23:28:16.901271+05:30,317,100.0,27,110,102,5.0,25.1
2026-04-09T23:28:25.104882+05:30,316,100.0,27,109,102,4.9,25.1
2026-04-09T23:28:33.086026+05:30,317,100.0,27,110,102,4.9,25.2
2026-04-09T23:28:41.292316+05:30,318,100.0,27,110,103,4.9,25.2
2026-04-09T23:28:49.459911+05:30,317,100.0,27,110,102,4.9,25.2
2026-04-09T23:28:57.444109+05:30,317,100.0,27,110,102,4.9,25.2
2026-04-09T23:29:05.443419+05:30,317,100.0,27,110,102,4.9,25.2
2026-04-09T23:29:13.626277+05:30,317,100.0,27,110,102,4.9,25.2
2026-04-09T23:29:22.039108+05:30,318,100.0,27,110,103,4.9,25.2
2026-04-09T23:29:30.418546+05:30,317,100.0,27,110,102,4.9,25.2
2026-04-09T23:29:38.629813+05:30,317,100.0,27,110,102,4.9,25.2
2026-04-09T23:29:46.805860+05:30,316,100.0,27,109,102,4.8,25.2
2026-04-09T23:29:55.001375+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:30:03.203779+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:30:11.380495+05:30,316,100.0,27,109,102,4.8,25.2
2026-04-09T23:30:19.398519+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:30:27.365364+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:30:35.544871+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:30:43.743288+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:30:51.724522+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:30:59.924614+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:31:08.113128+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:31:16.519991+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:31:24.504970+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:31:32.483792+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:31:40.481568+05:30,318,100.0,27,110,103,4.8,25.2
2026-04-09T23:31:48.682769+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:31:57.048353+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:32:05.470350+05:30,318,100.0,27,110,103,4.8,25.2
2026-04-09T23:32:13.462908+05:30,317,100.0,27,110,102,4.8,25.2
2026-04-09T23:32:21.439515+05:30,318,100.0,27,110,103,4.8,25.2
2026-04-09T23:32:29.617558+05:30,318,100.0,27,110,103,4.9,25.2
2026-04-09T23:32:37.619196+05:30,317,100.0,27,110,102,4.9,25.2
2026-04-09T23:32:45.396581+05:30,318,100.0,27,110,103,4.9,25.2
2026-04-09T23:32:53.404426+05:30,318,100.0,27,110,103,4.9,25.2
2026-04-09T23:33:01.385860+05:30,318,100.0,27,110,103,4.9,25.2
2026-04-09T23:33:09.366136+05:30,318,100.0,27,110,103,4.9,25.2
2026-04-09T23:33:17.461247+05:30,318,100.0,27,110,103,4.9,25.2
2026-04-09T23:33:25.138524+05:30,317,100.0,27,110,102,4.9,25.2
2026-04-09T23:33:35.780513+05:30,317,100.0,27,110,102,4.9,25.3
2026-04-09T23:33:43.988936+05:30,318,100.0,27,110,103,5.0,25.2
2026-04-09T23:33:52.108458+05:30,318,100.0,27,110,103,5.0,25.2
2026-04-09T23:34:00.368711+05:30,318,100.0,27,110,103,5.0,25.3
2026-04-09T23:34:08.563361+05:30,318,100.0,27,110,103,5.0,25.3
2026-04-09T23:34:16.754286+05:30,318,100.0,27,110,103,5.0,25.3
2026-04-09T23:34:24.735167+05:30,319,100.0,28,111,103,5.1,25.3
2026-04-09T23:34:32.949309+05:30,318,100.0,27,110,103,5.1,25.3
2026-04-09T23:34:41.124559+05:30,318,100.0,27,110,103,5.1,25.3
2026-04-09T23:34:49.124072+05:30,318,100.0,27,110,103,5.1,25.3
2026-04-09T23:34:57.211220+05:30,318,100.0,27,110,103,5.1,25.3
2026-04-09T23:35:05.087482+05:30,318,100.0,27,110,103,5.1,25.3
2026-04-09T23:35:13.282648+05:30,318,100.0,27,110,103,5.1,25.3
2026-04-09T23:35:21.585323+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:35:32.525539+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:35:40.303690+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:35:48.285158+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:35:56.484539+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:36:04.679541+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:36:12.673226+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:36:20.873720+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:36:29.056206+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:36:37.348984+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:36:50.536971+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:36:58.023957+05:30,318,100.0,27,110,103,5.2,25.3
2026-04-09T23:36:59.965865+05:30,319,100.0,28,111,103,5.2,25.3
2026-04-09T23:37:10.772302+05:30,320,100.0,28,111,104,5.2,25.3
2026-04-09T23:37:18.821008+05:30,319,100.0,28,111,103,5.2,25.3
2026-04-09T23:37:27.006621+05:30,319,100.0,28,111,103,5.3,25.3
2026-04-09T23:37:35.198255+05:30,319,100.0,28,111,103,5.3,25.3
2026-04-09T23:37:43.385741+05:30,318,100.0,27,110,103,5.3,25.3
2026-04-09T23:37:51.583860+05:30,318,100.0,27,110,103,5.3,25.3
2026-04-09T23:37:59.558219+05:30,318,100.0,27,110,103,5.3,25.3
2026-04-09T23:38:07.560481+05:30,319,100.0,28,111,103,5.3,25.3
2026-04-09T23:38:15.546434+05:30,320,100.0,28,111,104,5.3,25.3
2026-04-09T23:38:23.524287+05:30,319,100.0,28,111,103,5.3,25.3
2026-04-09T23:38:31.725680+05:30,320,100.0,28,111,104,5.3,25.3
2026-04-09T23:38:39.492551+05:30,319,100.0,28,111,103,5.3,25.3
2026-04-09T23:38:47.707557+05:30,320,100.0,28,111,104,5.3,25.3
2026-04-09T23:38:55.881177+05:30,319,100.0,28,111,103,5.3,25.3
2026-04-09T23:39:04.084976+05:30,320,100.0,28,111,104,5.3,25.3
2026-04-09T23:39:12.066116+05:30,319,100.0,28,111,103,5.3,25.3
2026-04-09T23:39:20.273536+05:30,320,100.0,28,111,104,5.3,25.3
2026-04-09T23:39:28.235951+05:30,320,100.0,28,111,104,5.3,25.3
2026-04-09T23:39:36.449606+05:30,320,100.0,28,111,104,5.3,25.4
2026-04-09T23:39:44.419499+05:30,319,100.0,28,111,103,5.3,25.3
2026-04-09T23:39:52.613516+05:30,319,100.0,28,111,103,5.4,25.3
2026-04-09T23:40:00.817550+05:30,319,100.0,28,111,103,5.4,25.3
2026-04-09T23:40:08.800916+05:30,319,100.0,28,111,103,5.4,25.3
2026-04-09T23:40:16.988637+05:30,320,100.0,28,111,104,5.4,25.4
2026-04-09T23:40:25.186984+05:30,319,100.0,28,111,103,5.4,25.4
2026-04-09T23:40:33.383640+05:30,319,100.0,28,111,103,5.4,25.4
2026-04-09T23:40:41.566803+05:30,320,100.0,28,111,104,5.4,25.4
2026-04-09T23:40:49.675719+05:30,320,100.0,28,111,104,5.4,25.4
2026-04-09T23:40:57.758450+05:30,320,100.0,28,111,104,5.4,25.4
2026-04-09T23:41:06.966479+05:30,320,100.0,28,111,104,5.4,25.4
2026-04-09T23:41:15.150677+05:30,320,100.0,28,111,104,5.4,25.4
2026-04-09T23:41:23.342933+05:30,321,100.0,28,112,104,5.4,25.4
2026-04-09T23:41:31.118457+05:30,320,100.0,28,111,104,5.5,25.4
2026-04-09T23:41:39.318023+05:30,321,100.0,28,112,104,5.5,25.4
2026-04-09T23:41:47.504574+05:30,320,100.0,28,111,104,5.5,25.4
2026-04-09T23:41:55.694994+05:30,320,100.0,28,111,104,5.5,25.4
2026-04-09T23:42:03.890561+05:30,320,100.0,28,111,104,5.5,25.4
2026-04-09T23:42:12.101715+05:30,320,100.0,28,111,104,5.5,25.4
2026-04-09T23:42:20.085067+05:30,320,100.0,28,111,104,5.5,25.4
2026-04-09T23:42:28.262699+05:30,321,100.0,28,112,104,5.5,25.4
2026-04-09T23:42:36.259459+05:30,321,100.0,28,112,104,5.5,25.4
2026-04-09T23:42:44.446314+05:30,320,100.0,28,111,104,5.5,25.4
2026-04-09T23:42:52.425389+05:30,320,100.0,28,111,104,5.6,25.4
2026-04-09T23:43:00.419973+05:30,321,100.0,28,112,104,5.6,25.4
2026-04-09T23:43:08.610180+05:30,320,100.0,28,111,104,5.6,25.4
2026-04-09T23:43:16.800269+05:30,321,100.0,28,112,104,5.6,25.4
2026-04-09T23:43:24.794523+05:30,320,100.0,28,111,104,5.6,25.4
2026-04-09T23:43:32.776553+05:30,320,100.0,28,111,104,5.6,25.4
2026-04-09T23:43:40.982855+05:30,320,100.0,28,111,104,5.6,25.4
2026-04-09T23:43:49.174358+05:30,321,100.0,28,112,104,5.6,25.4
2026-04-09T23:43:57.147613+05:30,321,100.0,28,112,104,5.7,25.4
2026-04-09T23:44:05.349927+05:30,321,100.0,28,112,104,5.7,25.4
2026-04-09T23:44:13.528608+05:30,321,100.0,28,112,104,5.7,25.4
2026-04-09T23:44:21.515556+05:30,321,100.0,28,112,104,5.7,25.4
2026-04-09T23:44:29.706759+05:30,321,100.0,28,112,104,5.7,25.4
2026-04-09T23:44:37.491443+05:30,321,100.0,28,112,104,5.7,25.4
2026-04-09T23:44:45.698676+05:30,321,100.0,28,112,104,5.7,25.4
2026-04-09T23:44:53.681677+05:30,321,100.0,28,112,104,5.7,25.4
2026-04-09T23:45:01.665700+05:30,320,100.0,28,111,104,5.7,25.4
2026-04-09T23:45:09.894309+05:30,321,100.0,28,112,104,5.8,25.5
2026-04-09T23:45:18.054284+05:30,321,100.0,28,112,104,5.8,25.5
2026-04-09T23:45:26.234687+05:30,320,100.0,28,111,104,5.8,25.5
2026-04-09T23:45:34.422969+05:30,320,100.0,28,111,104,5.8,25.5
2026-04-09T23:45:42.420123+05:30,321,100.0,28,112,104,5.8,25.5
2026-04-09T23:45:50.411682+05:30,320,100.0,28,111,104,5.8,25.5
2026-04-09T23:45:58.595753+05:30,320,100.0,28,111,104,5.8,25.5
2026-04-09T23:46:06.576716+05:30,321,100.0,28,112,104,5.8,25.5
2026-04-09T23:46:14.781957+05:30,321,100.0,28,112,104,5.8,25.5
2026-04-09T23:46:22.964857+05:30,321,100.0,28,112,104,5.8,25.5
2026-04-09T23:46:31.165681+05:30,320,100.0,28,111,104,5.9,25.5
2026-04-09T23:46:39.367743+05:30,321,100.0,28,112,104,5.9,25.5
2026-04-09T23:46:47.546108+05:30,321,100.0,28,112,104,5.9,25.5
2026-04-09T23:46:55.751513+05:30,321,100.0,28,112,104,5.9,25.5
2026-04-09T23:47:03.919844+05:30,320,100.0,28,111,104,5.9,25.5
2026-04-09T23:47:12.106591+05:30,321,100.0,28,112,104,5.9,25.5
2026-04-09T23:47:20.303679+05:30,321,100.0,28,112,104,5.9,25.5
2026-04-09T23:47:28.305602+05:30,321,100.0,28,112,104,5.9,25.5
2026-04-09T23:47:36.489590+05:30,321,100.0,28,112,104,5.9,25.5
2026-04-09T23:47:44.688453+05:30,321,100.0,28,112,104,6.0,25.5
2026-04-09T23:47:52.875061+05:30,322,100.0,28,112,105,6.0,25.4
2026-04-09T23:48:01.071274+05:30,320,100.0,28,111,104,6.0,25.4
2026-04-09T23:48:09.250474+05:30,321,100.0,28,112,104,6.0,25.4
2026-04-09T23:48:17.235720+05:30,320,100.0,28,111,104,6.0,25.4
2026-04-09T23:48:25.224555+05:30,321,100.0,28,112,104,6.0,25.4
2026-04-09T23:48:33.224465+05:30,319,100.0,28,111,103,6.0,25.4
2026-04-09T23:48:41.413179+05:30,320,100.0,28,111,104,6.0,25.4
2026-04-09T23:48:49.608085+05:30,320,100.0,28,111,104,6.0,25.4
2026-04-09T23:48:57.804267+05:30,320,100.0,28,111,104,6.0,25.4
2026-04-09T23:49:06.008518+05:30,321,100.0,28,112,104,6.0,25.4
2026-04-09T23:49:13.989581+05:30,321,100.0,28,112,104,6.1,25.4
