time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2026-03-12T23:11:23.523260+05:30,0,0.0,0,0,0,5.5,29.1
2026-03-12T23:11:31.526478+05:30,0,0.0,0,0,0,5.2,29.1
2026-03-12T23:11:39.701759+05:30,0,0.0,0,0,0,5.4,28.0
2026-03-12T23:11:47.887240+05:30,0,0.0,0,0,0,5.3,28.0
2026-03-12T23:11:56.092235+05:30,0,0.0,0,0,0,5.4,28.0
2026-03-12T23:12:04.281952+05:30,0,0.0,0,0,0,5.3,28.0
2026-03-12T23:12:12.298343+05:30,0,0.0,0,0,0,5.4,28.0
2026-03-12T23:12:20.310375+05:30,0,0.0,0,0,0,5.4,29.2
2026-03-12T23:12:33.405391+05:30,0,0.0,0,0,0,5.3,29.2
2026-03-12T23:12:41.757123+05:30,0,0.0,0,0,0,5.5,28.0
2026-03-12T23:13:03.079474+05:30,0,0.0,0,0,0,5.3,28.0
2026-03-12T23:13:05.310930+05:30,0,0.0,0,0,0,5.3,29.2
2026-03-12T23:13:16.177392+05:30,0,0.0,0,0,0,5.4,28.0
2026-03-12T23:13:24.408930+05:30,0,0.0,0,0,0,5.4,29.1
2026-03-12T23:13:32.747781+05:30,0,0.0,0,0,0,5.2,28.9
2026-03-12T23:13:43.514913+05:30,0,0.0,0,0,0,5.4,28.0
2026-03-12T23:13:52.007570+05:30,0,0.0,0,0,0,5.2,28.1
2026-03-12T23:14:00.253476+05:30,0,0.0,0,0,0,5.6,28.0
2026-03-12T23:14:08.381870+05:30,0,0.0,0,0,0,5.4,29.2
2026-03-12T23:14:35.097341+05:30,0,0.0,0,0,0,5.6,28.0
2026-03-12T23:14:37.260384+05:30,0,0.0,0,0,0,5.2,29.2
2026-03-12T23:14:45.556989+05:30,0,0.0,0,0,0,5.6,29.2
2026-03-12T23:14:56.722172+05:30,0,0.0,0,0,0,5.3,28.1
2026-03-12T23:15:22.158813+05:30,0,0.0,0,0,0,5.3,28.1
2026-03-12T23:15:24.153808+05:30,0,0.0,0,0,0,5.3,29.1
2026-03-12T23:15:30.992605+05:30,0,0.0,0,0,0,5.3,28.1
2026-03-12T23:15:32.153364+05:30,0,0.0,0,0,0,5.4,28.1
2026-03-12T23:15:40.209788+05:30,0,0.0,0,0,0,5.1,28.1
2026-03-12T23:15:48.320926+05:30,0,0.0,0,0,0,5.3,28.1
2026-03-12T23:15:56.525673+05:30,0,0.0,0,0,0,5.4,28.9
2026-03-12T23:16:04.500203+05:30,0,0.0,0,0,0,5.5,29.2
2026-03-12T23:16:12.713945+05:30,0,0.0,0,0,0,5.2,28.1
2026-03-12T23:16:20.881262+05:30,0,0.0,0,0,0,5.2,28.1
2026-03-12T23:16:29.084853+05:30,0,0.0,0,0,0,5.4,28.1
2026-03-12T23:16:37.483221+05:30,0,0.0,0,0,0,5.5,28.1
2026-03-12T23:16:45.447440+05:30,0,0.0,0,0,0,5.4,29.2
